









Frequency of observations in the selected location(s).:
Number of taxa: 	308

	Jan				Feb				Mar				Apr				May				Jun				Jul				Aug				Sep				Oct				Nov				Dec				
Sample Size:	47.0	35.0	38.0	48.0	20.0	26.0	14.0	24.0	31.0	40.0	63.0	116.0	112.0	226.0	259.0	255.0	72.0	38.0	15.0	17.0	12.0	8.0	8.0	9.0	25.0	16.0	17.0	25.0	17.0	12.0	21.0	34.0	14.0	19.0	15.0	24.0	25.0	33.0	28.0	24.0	16.0	18.0	37.0	17.0	13.0	14.0	25.0	33.0	

Hooded Merganser	0.0	0.02857142857142857	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04	0.0	
Red-breasted Merganser	0.14893617021276595	0.11428571428571428	0.21052631578947367	0.1875	0.3	0.23076923076923078	0.2857142857142857	0.25	0.16129032258064516	0.225	0.3333333333333333	0.1810344827586207	0.125	0.07964601769911504	0.05405405405405406	0.03529411764705882	0.027777777777777776	0.0	0.0	0.058823529411764705	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.125	0.0	0.16216216216216217	0.11764705882352941	0.15384615384615385	0.07142857142857142	0.4	0.12121212121212122	
Ruddy Duck	0.0	0.0	0.02631578947368421	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
duck sp.	0.0	0.0	0.0	0.0	0.0	0.038461538461538464	0.0	0.041666666666666664	0.06451612903225806	0.025	0.0	0.0	0.008928571428571428	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.030303030303030304	0.03571428571428571	0.041666666666666664	0.0625	0.0	0.08108108108108109	0.0	0.0	0.14285714285714285	0.16	0.0	
Northern Bobwhite	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013888888888888888	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
American Flamingo	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Pied-billed Grebe	0.14893617021276595	0.08571428571428572	0.05263157894736842	0.0625	0.15	0.07692307692307693	0.14285714285714285	0.125	0.1935483870967742	0.175	0.1111111111111111	0.06896551724137931	0.13392857142857142	0.061946902654867256	0.011583011583011582	0.00784313725490196	0.0	0.02631578947368421	0.06666666666666667	0.0	0.16666666666666666	0.0	0.0	0.0	0.04	0.0	0.0	0.0	0.0	0.0	0.0	0.029411764705882353	0.0	0.0	0.06666666666666667	0.041666666666666664	0.2	0.21212121212121213	0.07142857142857142	0.041666666666666664	0.0625	0.1111111111111111	0.10810810810810811	0.17647058823529413	0.07692307692307693	0.14285714285714285	0.12	0.06060606060606061	
Horned Grebe	0.0	0.0	0.0	0.020833333333333332	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003861003861003861	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08108108108108109	0.0	0.0	0.0	0.0	0.0	
Eared Grebe	0.0	0.0	0.0	0.0	0.0	0.038461538461538464	0.07142857142857142	0.08333333333333333	0.0	0.0	0.031746031746031744	0.0	0.008928571428571428	0.0	0.007722007722007722	0.00392156862745098	0.013888888888888888	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.058823529411764705	0.0	0.0	0.12	0.0	
Rock Pigeon	0.06382978723404255	0.0	0.05263157894736842	0.020833333333333332	0.15	0.038461538461538464	0.07142857142857142	0.0	0.0	0.0	0.047619047619047616	0.0603448275862069	0.044642857142857144	0.035398230088495575	0.05019305019305019	0.03137254901960784	0.06944444444444445	0.02631578947368421	0.13333333333333333	0.11764705882352941	0.0	0.0	0.0	0.1111111111111111	0.04	0.0625	0.0	0.08	0.0	0.16666666666666666	0.0	0.08823529411764706	0.07142857142857142	0.0	0.13333333333333333	0.08333333333333333	0.08	0.06060606060606061	0.0	0.041666666666666664	0.0625	0.05555555555555555	0.08108108108108109	0.11764705882352941	0.0	0.0	0.12	0.030303030303030304	
