









Frequency of observations in the selected location(s).:
Number of taxa: 	365

	Jan				Feb				Mar				Apr				May				Jun				Jul				Aug				Sep				Oct				Nov				Dec				
Sample Size:	291.0	241.0	339.0	378.0	311.0	305.0	426.0	429.0	340.0	322.0	230.0	255.0	163.0	175.0	171.0	186.0	45.0	33.0	31.0	44.0	13.0	56.0	16.0	49.0	13.0	19.0	20.0	35.0	18.0	8.0	3.0	14.0	3.0	13.0	19.0	33.0	14.0	14.0	11.0	40.0	259.0	310.0	132.0	139.0	99.0	112.0	128.0	195.0	

Aythya sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003861003861003861	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Bufflehead	0.05154639175257732	0.04564315352697095	0.05604719764011799	0.05291005291005291	0.03536977491961415	0.04262295081967213	0.018779342723004695	0.02564102564102564	0.05	0.024844720496894408	0.004347826086956522	0.00784313725490196	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02877697841726619	0.0707070707070707	0.07142857142857142	0.03125	0.035897435897435895	
Common Goldeneye	0.0	0.0	0.0	0.0	0.0	0.003278688524590164	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Hooded Merganser	0.0	0.0	0.0058997050147492625	0.0	0.0	0.0	0.0015	0.0	0.0029411764705882353	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Red-breasted Merganser	0.0	0.0	0.0	0.0	0.0	0.006557377049180328	0.0	0.0	0.0	0.006211180124223602	0.004347826086956522	0.0	0.0	0.0	0.0	0.005376344086021506	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003861003861003861	0.0	0.0	0.007194244604316547	0.0	0.0	0.0234375	0.005128205128205128	
Ruddy Duck	0.003436426116838488	0.004149377593360996	0.0058997050147492625	0.005291005291005291	0.006430868167202572	0.006557377049180328	0.004694835680751174	0.002331002331002331	0.0058823529411764705	0.003105590062111801	0.0	0.00392156862745098	0.006134969325153374	0.0	0.0	0.005376344086021506	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.025	0.0	0.0	0.007575757575757576	0.007194244604316547	0.0	0.017857142857142856	0.0	0.0	
duck sp.	0.020618556701030927	0.016597510373443983	0.014749262536873156	0.007936507936507936	0.006430868167202572	0.013114754098360656	0.004694835680751174	0.004662004662004662	0.0029411764705882353	0.0	0.008695652173913044	0.01568627450980392	0.0	0.005714285714285714	0.0	0.005376344086021506	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003861003861003861	0.012903225806451613	0.007575757575757576	0.007194244604316547	0.030303030303030304	0.0	0.0078125	0.041025641025641026	
Plain Chachalaca	0.16838487972508592	0.24896265560165975	0.1976401179941003	0.18253968253968253	0.22186495176848875	0.24918032786885247	0.21830985915492956	0.22377622377622378	0.20588235294117646	0.27639751552795033	0.2	0.25098039215686274	0.2085889570552147	0.17142857142857143	0.22807017543859648	0.1935483870967742	0.15555555555555556	0.21212121212121213	0.3548387096774194	0.25	0.3076923076923077	0.05357142857142857	0.25	0.12244897959183673	0.3076923076923077	0.05263157894736842	0.2	0.22857142857142856	0.3888888888888889	0.375	0.6666666666666666	0.2857142857142857	0.6666666666666666	0.15384615384615385	0.15789473684210525	0.09090909090909091	0.14285714285714285	0.14285714285714285	0.45454545454545453	0.35	0.15444015444015444	0.22903225806451613	0.3181818181818182	0.28776978417266186	0.2727272727272727	0.38392857142857145	0.3125	0.3230769230769231	
Northern Bobwhite	0.18900343642611683	0.14107883817427386	0.15339233038348082	0.14814814814814814	0.21864951768488747	0.14098360655737704	0.15023474178403756	0.23543123543123542	0.18823529411764706	0.16770186335403728	0.17391304347826086	0.15294117647058825	0.2147239263803681	0.18857142857142858	0.2573099415204678	0.3010752688172043	0.24444444444444444	0.24242424242424243	0.22580645161290322	0.22727272727272727	0.46153846153846156	0.4642857142857143	0.3125	0.4489795918367347	0.46153846153846156	0.3157894736842105	0.25	0.37142857142857144	0.16666666666666666	0.375	0.0	0.14285714285714285	0.0	0.23076923076923078	0.10526315789473684	0.21212121212121213	0.14285714285714285	0.21428571428571427	0.0	0.025	0.03088803088803089	0.06129032258064516	0.022727272727272728	0.07913669064748201	0.10101010101010101	0.16071428571428573	0.171875	0.14358974358974358	
Scaled Quail	0.024054982817869417	0.012448132780082987	0.029498525073746312	0.010582010582010581	0.022508038585209004	0.013114754098360656	0.023474178403755867	0.013986013986013986	0.0029411764705882353	0.024844720496894408	0.02608695652173913	0.03529411764705882	0.06134969325153374	0.045714285714285714	0.04093567251461988	0.053763440860215055	0.0015	0.030303030303030304	0.03225806451612903	0.045454545454545456	0.0	0.0	0.0	0.0	0.07692307692307693	0.05263157894736842	0.1	0.0	0.05555555555555555	0.0	0.0	0.21428571428571427	0.0	0.0015	0.05263157894736842	0.06060606060606061	0.0	0.0	0.0	0.0	0.003861003861003861	0.03225806451612903	0.007575757575757576	0.0	0.010101010101010102	0.026785714285714284	0.0078125	0.015384615384615385	
Wild Turkey	0.0	0.0	0.0	0.0026455026455026454	0.003215434083601286	0.0	0.0	0.0	0.0029411764705882353	0.0	0.008695652173913044	0.0	0.0	0.005714285714285714	0.0	0.005376344086021506	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003861003861003861	0.0032258064516129032	0.007575757575757576	0.0	0.0	0.0	0.0078125	0.0	
Least Grebe	0.006872852233676976	0.0	0.0029498525073746312	0.0026455026455026454	0.003215434083601286	0.006557377049180328	0.009389671361502348	0.006993006993006993	0.0	0.003105590062111801	0.004347826086956522	0.011764705882352941	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Pied-billed Grebe	0.07903780068728522	0.0954356846473029	0.06784660766961652	0.11375661375661375	0.08681672025723473	0.11147540983606558	0.09624413145539906	0.05827505827505827	0.07352941176470588	0.059006211180124224	0.05217391304347826	0.047058823529411764	0.03067484662576687	0.005714285714285714	0.005847953216374269	0.010752688172043012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10526315789473684	0.030303030303030304	0.0	0.0	0.0	0.025	0.023166023166023165	0.025806451612903226	0.05303030303030303	0.02877697841726619	0.06060606060606061	0.07142857142857142	0.0546875	0.08205128205128205	
Eared Grebe	0.013745704467353952	0.004149377593360996	0.017699115044247787	0.021164021164021163	0.022508038585209004	0.006557377049180328	0.007042253521126761	0.013986013986013986	0.01764705882352941	0.012422360248447204	0.0	0.00392156862745098	0.012269938650306749	0.011428571428571429	0.03508771929824561	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010101010101010102	0.008928571428571428	0.0078125	0.02564102564102564	
