









Frequency of observations in the selected location(s).:
Number of taxa: 	313

	Jan				Feb				Mar				Apr				May				Jun				Jul				Aug				Sep				Oct				Nov				Dec				
Pied-billed Grebe	0.2625	0.1875	0.21212121212121213	0.21739130434782608	0.1111111111111111	0.2807017543859649	0.3013698630136986	0.20481927710843373	0.10869565217391304	0.16666666666666666	0.14	0.057692307692307696	0.22727272727272727	0.0625	0.125	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.0	0.0	0.14285714285714285	0.0	0.13636363636363635	0.21428571428571427	0.15789473684210525	0.125	0.17647058823529413	0.16363636363636364	
Horned Grebe	0.0	0.020833333333333332	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Eared Grebe	0.0125	0.020833333333333332	0.0	0.0	0.044444444444444446	0.05263157894736842	0.0273972602739726	0.04819277108433735	0.021739130434782608	0.020833333333333332	0.0	0.019230769230769232	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01818181818181818	
Horned/Eared Grebe	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
grebe sp.	0.0	0.0	0.0	0.0	0.022222222222222223	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Rock Pigeon	0.075	0.0625	0.06060606060606061	0.043478260869565216	0.044444444444444446	0.03508771929824561	0.0273972602739726	0.060240963855421686	0.021739130434782608	0.020833333333333332	0.06	0.057692307692307696	0.0	0.0625	0.0	0.0	0.0	0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.125	0.14285714285714285	0.0	0.0	0.10714285714285714	0.10526315789473684	0.0	0.11764705882352941	0.03636363636363636	
Eurasian Collared-Dove	0.0625	0.020833333333333332	0.0	0.057971014492753624	0.08888888888888889	0.15789473684210525	0.1232876712328767	0.10843373493975904	0.10869565217391304	0.041666666666666664	0.02	0.057692307692307696	0.09090909090909091	0.0	0.125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0015	1.0	0.0	0.125	0.14285714285714285	0.4	0.045454545454545456	0.10714285714285714	0.0	0.041666666666666664	0.0	0.09090909090909091	
Inca Dove	0.0	0.041666666666666664	0.030303030303030304	0.043478260869565216	0.044444444444444446	0.017543859649122806	0.0273972602739726	0.024096385542168676	0.06521739130434782	0.020833333333333332	0.04	0.057692307692307696	0.045454545454545456	0.0	0.0	0.0	0.5	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.3333333333333333	0.0015	0.5	0.0	0.0	0.3333333333333333	0.0	0.0	0.0	0.1	0.0	0.0	0.0	0.041666666666666664	0.0	0.01818181818181818	
Common Ground-Dove	0.0	0.0	0.0	0.014492753623188406	0.022222222222222223	0.03508771929824561	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.03636363636363636	
White-tipped Dove	0.0	0.0	0.0	0.0	0.0	0.017543859649122806	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
